,Unnamed: 0,area,bathroom,direction,price,rooms,type,latitude,longitude
2495,2495, 160mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 1,250", 3,Alquiler,18.4732303,-69.9167337
2496,2496, 190mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 195,000", 2,Venta,18.46817535,-69.9199088057318
2497,2497, 191mt, 3,"Iberstate, Bavaro","US$ 475,000", 3,Venta,null,null
2498,2498, 223mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 325,000", 3,Venta,18.4522046,-69.9484723
2499,2499, 110mt, 1,"Gascue, Santo Domingo De Guzmán","US$ 155,000", 2,Venta,18.4929955,-69.9032885
2500,2500, 240mt, 2,"Bavaro, Higüey","US$ 168,000", 2,Venta,18.6861872,-68.419753
2501,2501,Unknown, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,100", 2,Alquiler,18.48063285,-69.9245812964471
2502,2502, 185mt, 2,"Bavaro, Higüey","US$ 220,000", 3,Venta,18.6861872,-68.419753
2503,2503, 276mt, 2,"Bavaro, Higüey","US$ 145,000", 22,Venta,18.6861872,-68.419753
2504,2504, 604mt, 4,"Paraíso, Santo Domingo De Guzmán","US$ 1,100,000", 4,Venta,-14.0848185,-75.7236762
2505,2505, 169mt, 2,"Las Dianas, Santiago","US$ 1,000", 3,Alquiler Amueblado,19.4599053,-70.6614262
2506,2506, 55mt, 1,"Residencial Colinas Del Seminario, Santo Domingo De Guzmán","RD$ 13,500", 1,Alquiler Amueblado,null,null
2507,2507, 150mt, 2,"Las Hortensias, Santiago","US$ 1,000", 3,Alquiler Amueblado,-33.6315701,-70.8179233
2508,2508, 129mt, 2,"Las Hortensias, Santiago",US$ 900, 2,Alquiler Amueblado,-33.6315701,-70.8179233
2509,2509, 120mt, 2,"El Cortecito, Bavaro","US$ 165,000", 2,Venta,null,null
2510,2510, 80mt, 2,"Los Corales, Bavaro","US$ 224,000", 1,Venta,null,null
2511,2511, 340mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 620,000", 3,Venta,18.4772093,-69.8949479
2512,2512, 45mt, 1,"Bavaro, Higüey","US$ 150,000", 1,Venta,18.6861872,-68.419753
2513,2513, 110mt, 2,"Bavaro, Higüey","US$ 135,000", 2,Venta,18.6861872,-68.419753
2514,2514, 145mt, 2,"Cocotal Golf & Country Club, Bavaro","US$ 220,000", 2,Venta,null,null
2515,2515, 134mt, 2,"Bavaro, Higüey","US$ 249,900", 1,Venta,18.6861872,-68.419753
2516,2516, 120mt, 2,"Bavaro, Higüey","US$ 125,000", 2,Venta,18.6861872,-68.419753
2517,2517, 132mt, 2,"Bavaro, Higüey","US$ 185,000", 2,Venta,18.6861872,-68.419753
2518,2518, 112mt, 2,"Bavaro, Higüey","US$ 149,000", 2,Venta,18.6861872,-68.419753
2519,2519, 177mt, 3,"Los Corales, Bavaro","US$ 525,000", 3,Venta,null,null
2520,2520, 131mt, 2,"Bavaro, Higüey","US$ 280,000", 2,Venta,18.6861872,-68.419753
2521,2521, 90mt, 2,"Colinas De Los Ríos, Santo Domingo De Guzmán","RD$ 4,150,000", 2,Venta,null,null
2522,2522, 95mt, 2,"Punta Cana, Higüey","US$ 95,000", 2,Venta,18.556551,-68.3691611
2523,2523, 320mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 525,000", 3,Venta,18.441375,-69.9697149
2524,2524, 215mt, 2,"Panorama, Santiago","US$ 1,800", 3,Alquiler Amueblado,20.6169051,-100.4177284
2525,2525, 90mt, 2,"Juan Dolio, Guayacanes","US$ 190,000", 2,Venta,18.4268923,-69.4162105
2526,2526, 90mt, 2,"Juan Dolio, Guayacanes","US$ 220,000", 2,Venta,18.4268923,-69.4162105
2527,2527, 209mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 245,000", 3,Venta,18.4522046,-69.9484723
2528,2528, 232mt, 2,"Cap Cana, Cap Cana","US$ 650,000", 2,Venta,null,null
2529,2529, 190mt, 3,"Mirador Sur, Santo Domingo De Guzmán","US$ 280,800", 3,Venta,18.44863,-69.9556090626115
2530,2530, 88mt, 2,"Vista Hermosa, Santo Domingo Este","RD$ 3,550,000", 3,Venta,18.519386,-69.8523773
2531,2531, 206mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 285,000", 3,Venta,18.4651751,-69.9412137
2532,2532, 160mt, 2,"Juan Dolio, Guayacanes","US$ 255,000", 2,Venta,18.4268923,-69.4162105
2533,2533, 95mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 120,000", 2,Venta,18.4929955,-69.9032885
2534,2534, 160mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 205,000", 3,Venta,18.4522046,-69.9484723
2535,2535, 165mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 1,200", 3,Alquiler Amueblado,18.46817535,-69.9199088057318
2536,2536, 140mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 135,000", 2,Venta,18.4732303,-69.9167337
2537,2537, 113mt, 2,"Juan Dolio, Guayacanes","US$ 175,000", 2,Venta,18.4268923,-69.4162105
2538,2538, 203mt, 2,"Gascue, Santo Domingo De Guzmán","RD$ 5,200,000", 3,Venta,18.4929955,-69.9032885
2539,2539, 87mt, 1,"Isabelita I, Santo Domingo Este","US$ 54,600", 2,Venta Ambueblado,18.4731053,-69.8411485
2540,2540, 156mt, 2,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 175,000", 3,Venta,null,null
2541,2541, 217mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 225,000", 3,Venta,18.46817535,-69.9199088057318
2542,2542, 125mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","US$ 120,000", 3,Venta,18.5051048,-69.931862
2543,2543, 164mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 250,000", 3,Venta,18.4651751,-69.9412137
2544,2544, 78mt, 1,"Evaristo Morales, Santo Domingo De Guzmán","US$ 1,000", 1,Alquiler Amueblado,18.4651751,-69.9412137
2545,2545, 146mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 255,000", 2,Venta,18.46817535,-69.9199088057318
2546,2546, 279mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 320,000", 3,Venta,18.48063285,-69.9245812964471
2547,2547, 146mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 230,000", 2,Venta,18.46817535,-69.9199088057318
2548,2548, 129mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 162,000", 2,Venta,18.4732303,-69.9167337
2549,2549, 170mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 200,000", 3,Venta,18.4732303,-69.9167337
2550,2550, 312mt, 3,"El Vergel, Santo Domingo De Guzmán","US$ 290,000", 3,Venta,18.4732303,-69.9167337
2551,2551, 255mt, 3,"El Vergel, Santo Domingo De Guzmán","US$ 340,000", 3,Venta,18.4732303,-69.9167337
2552,2552, 145mt, 2,"Piantini, Santo Domingo De Guzmán",US$ 900, 2,Alquiler Amueblado,18.4772093,-69.8949479
2553,2553, 140mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 189,000", 3,Venta,18.4522046,-69.9484723
2554,2554, 624mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 830,000", 3,Venta,18.48063285,-69.9245812964471
2555,2555, 108mt, 2,"Bella Vista, Santo Domingo De Guzmán","US$ 152,000", 2,Venta,18.4522046,-69.9484723
2556,2556, 160mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 205,000", 3,Venta,18.4522046,-69.9484723
2557,2557, 627mt, 4,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 995,000", 4,Venta,18.441375,-69.9697149
2558,2558, 262mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 1,350", 3,Alquiler,18.441375,-69.9697149
2559,2559, 99mt, 1,"Cancino Ii, Santo Domingo Este","RD$ 3,900,000", 3,Venta,18.5124115,-69.8361546
2560,2560, 265mt, 3,"Malecon, Santo Domingo De Guzmán","US$ 3,000", 3,Alquiler Amueblado,18.4801972,-69.942111
2561,2561, 170mt, 2,"Urbanización Real, Santo Domingo De Guzmán","US$ 185,000", 3,Venta,18.4428514,-69.9757123
2562,2562, 168mt, 2,"Juan Dolio, Guayacanes","US$ 295,000", 3,Venta,18.4268923,-69.4162105
2563,2563, 100mt, 2,"Los Prados, Santo Domingo De Guzmán","US$ 1,300", 2,Alquiler,18.4747108,-69.9598991
2564,2564, 100mt, 1,"La Julia, Santo Domingo De Guzmán","US$ 1,300", 1,Alquiler,18.4633288,-69.9238582
2565,2565, 100mt, 2,"Juan Dolio, Guayacanes","US$ 155,000", 2,Venta,18.4268923,-69.4162105
2566,2566, 374mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 18,678,420", 3,Venta,18.4651751,-69.9412137
2567,2567, 390mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 700,000", 3,Venta,18.4772093,-69.8949479
2568,2568, 230mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 200,000", 2,Venta,18.4522046,-69.9484723
2569,2569, 169mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 185,000", 3,Venta,18.48063285,-69.9245812964471
2570,2570, 134mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 5,675,000", 3,Venta,18.4918726,-69.8559554
2571,2571, 344mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 700,000", 3,Venta,18.4772093,-69.8949479
2572,2572, 169mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 1,050", 3,Alquiler,18.4651751,-69.9412137
2573,2573, 130mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 136,500", 3,Venta,18.4929955,-69.9032885
2574,2574, 159mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 1,950", 3,Alquiler,18.4772093,-69.8949479
2575,2575, 140mt, 2,"Villa Marina, Santo Domingo De Guzmán","RD$ 3,250,000", 2,Venta,18.4830694,-69.9706697
2576,2576, 225mt, 3,"Mirador Sur, Santo Domingo De Guzmán","US$ 205,000", 3,Venta,18.44863,-69.9556090626115
2577,2577, 372mt, 2,"Piantini, Santo Domingo De Guzmán","US$ 640,000", 2,Venta,18.4772093,-69.8949479
2578,2578, 529mt, 4,"Piantini, Santo Domingo De Guzmán","US$ 1,200,000", 4,Venta,18.4772093,-69.8949479
2579,2579, 270mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,500", 3,Alquiler Amueblado,18.48063285,-69.9245812964471
2580,2580, 354mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 245,000", 3,Venta,18.4651751,-69.9412137
2581,2581, 164mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","RD$ 7,350,000", 2,Venta,18.48063285,-69.9245812964471
2582,2582, 148mt, 3,"La Julia, Santo Domingo De Guzmán","RD$ 6,300,000", 2,Venta,18.4633288,-69.9238582
2583,2583, 357mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 375,000", 3,Venta,18.48063285,-69.9245812964471
2584,2584, 656mt, 4,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 2,650,000", 4,Venta,18.441375,-69.9697149
2585,2585, 539mt, 4,"Ensanche Naco, Santo Domingo De Guzmán","US$ 450,000", 4,Venta,18.48063285,-69.9245812964471
2586,2586, 430mt, 4,"Piantini, Santo Domingo De Guzmán","US$ 4,500", 4,Alquiler,18.4772093,-69.8949479
2587,2587, 207mt, 2,"Buenos Aires Mirador, Santo Domingo De Guzmán","RD$ 6,100,000", 3,Venta,null,null
2588,2588, 400mt, 3,"Cerros De Gurabo Ii, Santiago","US$ 2,000", 3,Alquiler Amueblado,19.4651827,-70.681135
2589,2589, 466mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 800,000", 3,Venta,18.46817535,-69.9199088057318
2590,2590, 270mt, 3,"Bella Vista, Santo Domingo De Guzmán","RD$ 11,100,000", 3,Venta,18.4522046,-69.9484723
2591,2591, 177mt, 3,"Arroyo Hondo, Santo Domingo De Guzmán","US$ 195,000", 3,Venta,18.5051048,-69.931862
2592,2592, 115mt, 2,"Bella Vista, Santo Domingo De Guzmán","RD$ 5,600,000", 3,Venta,18.4522046,-69.9484723
2593,2593, 321mt, 3,"Paraíso, Santo Domingo De Guzmán","US$ 290,000", 3,Venta,-14.0848185,-75.7236762
2594,2594, 260mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.4772093,-69.8949479
2595,2595, 120mt, 2,"Juan Dolio, Guayacanes","US$ 225,000", 2,Venta,18.4268923,-69.4162105
2596,2596, 165mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","RD$ 6,250,000", 3,Venta,18.48063285,-69.9245812964471
2597,2597, 150mt, 2,"Juan Dolio, Guayacanes",US$ 400, 2,Alquiler Amueblado,18.4268923,-69.4162105
2598,2598, 100mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,100", 2,Alquiler Amueblado,18.48063285,-69.9245812964471
2599,2599, 138mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 145,500", 3,Venta,18.4929955,-69.9032885
2600,2600, 200mt, 3,"La Esmeralda, Santiago","US$ 250,000", 3,Venta,3.4589062,-76.5081423880046
2601,2601, 121mt, 2,"Ensanche Ozama, Santo Domingo Este","RD$ 3,450,000", 3,Venta,18.493132,-69.8690342
2602,2602, 240mt, 2,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 225,000", 2,Venta,18.441375,-69.9697149
2603,2603, 211mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,600", 2,Alquiler Amueblado,18.48063285,-69.9245812964471
2604,2604, 214mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 299,000", 3,Venta,null,null
2605,2605, 165mt, 3,"Evaristo Morales, Santo Domingo De Guzmán",US$ 950, 3,Alquiler,18.4651751,-69.9412137
2606,2606, 206mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 255,000", 3,Venta,18.48063285,-69.9245812964471
2607,2607, 155mt, 3,"Reparto Imperial, Santiago","RD$ 5,700,000", 3,Venta,null,null
2608,2608, 331mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 440,000", 3,Venta,18.48063285,-69.9245812964471
2609,2609, 178mt, 2,"La Esperilla, Santo Domingo De Guzmán","RD$ 7,700,000", 3,Venta,18.46817535,-69.9199088057318
2610,2610, 200mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 7,950,000", 3,Venta,18.4651751,-69.9412137
2611,2611, 216mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.4522046,-69.9484723
2612,2612, 222mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 240,000", 3,Venta,18.48063285,-69.9245812964471
2613,2613, 340mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 189,000", 3,Venta,18.46817535,-69.9199088057318
2614,2614, 82mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 105,000", 1,Venta,18.48063285,-69.9245812964471
2615,2615, 133mt, 2,"Las Palmas De Alma Rosa, Santo Domingo Este","RD$ 4,800,000", 3,Venta,18.5056158,-69.853474
2616,2616, 385mt, 4,"Evaristo Morales, Santo Domingo De Guzmán","US$ 1,900", 3,Alquiler,18.4651751,-69.9412137
2617,2617, 109mt, 2,"Villa Duarte Viejo O La Francia, Santo Domingo Este","US$ 160,000", 3,Venta,null,null
2618,2618, 75mt, 1,"Cerros De Sabana Perdida, Santo Domingo Norte","RD$ 1,100,000", 2,Venta,null,null
2619,2619, 72mt, 1,"Cerros De Sabana Perdida, Santo Domingo Norte","RD$ 1,100,000", 2,Venta,null,null
2620,2620,Unknown, 2,"La Julia, Santo Domingo De Guzmán","US$ 1,300", 2,Alquiler,18.4633288,-69.9238582
2621,2621, 210mt, 3,"Mirador Sur, Santo Domingo De Guzmán","US$ 245,000", 3,Venta,18.44863,-69.9556090626115
2622,2622, 362mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 590,000", 3,Venta,18.48063285,-69.9245812964471
2623,2623, 156mt, 2,"Cuesta Hermosa Iii, Santo Domingo De Guzmán","US$ 140,000", 3,Venta,18.509745,-69.943
2624,2624, 80mt, 1,"Evaristo Morales, Santo Domingo De Guzmán","US$ 120,000", 1,Venta,18.4651751,-69.9412137
2625,2625, 180mt, 3,"Mirador Sur, Santo Domingo De Guzmán","US$ 220,000", 3,Venta,18.44863,-69.9556090626115
2626,2626, 210mt,Unknown,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 8,200,000", 3,Venta,18.4651751,-69.9412137
2627,2627, 68mt, 1,"Bella Vista, Santo Domingo De Guzmán","US$ 1,200", 1,Alquiler Amueblado,18.4522046,-69.9484723
2628,2628, 76mt, 1,"Gascue, Santo Domingo De Guzmán","US$ 94,000", 1,Venta,18.4929955,-69.9032885
2629,2629, 140mt, 2,"La Julia, Santo Domingo De Guzmán","US$ 1,550", 3,Alquiler Línea Blanca,18.4633288,-69.9238582
2630,2630, 165mt, 1,"Piantini, Santo Domingo De Guzmán","US$ 204,000", 2,Venta,18.4772093,-69.8949479
2631,2631, 340mt, 3,"Bella Vista, Santo Domingo De Guzmán","RD$ 11,000,000", 3,Venta,18.4522046,-69.9484723
2632,2632, 72mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","US$ 79,000", 2,Venta,18.5051048,-69.931862
2633,2633, 100mt, 2,"La Feria, Santo Domingo De Guzmán","RD$ 22,000", 2,Alquiler,18.44799,-69.9342348531312
2634,2634, 305mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 450,000", 3,Venta,18.4772093,-69.8949479
2635,2635, 139mt, 2,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 3,750,000", 3,Venta,18.5051048,-69.931862
2636,2636, 321mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 580,000", 3,Venta,18.4522046,-69.9484723
2637,2637, 188mt, 3,"Juan Dolio, Guayacanes","US$ 690,000", 3,Venta,18.4268923,-69.4162105
2638,2638, 220mt, 1,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 278,500", 3,Venta,null,null
2639,2639, 200mt, 1,"Ensanche Naco, Santo Domingo De Guzmán","US$ 195,000", 3,Venta,18.48063285,-69.9245812964471
2640,2640, 150mt, 3,"La Esmeralda, Santiago","US$ 200,000", 3,Venta,3.4589062,-76.5081423880046
2641,2641, 157mt, 2,"Reparto Del Este, Santiago","US$ 145,000", 3,Venta,null,null
2642,2642, 55mt, 1,"Ensanche Naco, Santo Domingo De Guzmán","US$ 80,000", 1,Venta,18.48063285,-69.9245812964471
2643,2643, 262mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","RD$ 7,990,000", 3,Venta,18.4651751,-69.9412137
2644,2644, 316mt, 4,"Renacimiento, Santo Domingo De Guzmán","US$ 325,000", 5,Venta,18.44677475,-69.9683024115298
2645,2645, 147mt, 2,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 210,000", 3,Venta,null,null
2646,2646, 104mt, 2,"Colinas Del Arroyo Ii, Santo Domingo Norte","RD$ 2,900,000", 3,Venta,18.546775,-69.9415943087412
2647,2647, 117mt, 2,"Altos De Arroyo Hondo Ii, Santo Domingo De Guzmán","RD$ 4,300,000", 3,Venta,18.5042878,-69.9497993
2648,2648, 293mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 295,000", 3,Venta,18.48063285,-69.9245812964471
2649,2649, 105mt, 2,"Zona Industrial Herrera, Santo Domingo Oeste","RD$ 2,350,000", 3,Venta,18.47076365,-69.9677077978726
2650,2650, 105mt, 2,"Zona Industrial Herrera, Santo Domingo Oeste","RD$ 2,350,000", 3,Venta,18.47076365,-69.9677077978726
2651,2651, 105mt, 2,"Zona Industrial Herrera, Santo Domingo Oeste","RD$ 2,350,000", 3,Venta,18.47076365,-69.9677077978726
2652,2652, 220mt, 3,"Bella Vista, Santo Domingo De Guzmán","US$ 332,000", 3,Venta,18.4522046,-69.9484723
2653,2653, 87mt, 2,"Juan Dolio, Guayacanes","US$ 99,000", 2,Venta,18.4268923,-69.4162105
2654,2654, 130mt, 2,"El Millón, Santo Domingo De Guzmán","RD$ 4,800,000", 2,Venta,18.4593396,-69.9597566
2655,2655, 334mt, 3,"Urbanización Real, Santo Domingo De Guzmán","US$ 425,000", 3,Venta,18.4428514,-69.9757123
2656,2656, 142mt, 2,"El Millón, Santo Domingo De Guzmán","RD$ 5,950,000", 2,Venta,18.4593396,-69.9597566
2657,2657, 145mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 168,000", 3,Venta,18.4651751,-69.9412137
2658,2658, 96mt, 2,"Villa Claudia, Santo Domingo De Guzmán","RD$ 3,250,000", 3,Venta,18.5022083,-69.9827933
2659,2659, 124mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 120,000", 3,Venta,18.4732303,-69.9167337
2660,2660, 230mt, 3,"Piantini, Santo Domingo De Guzmán","RD$ 10,000,000", 3,Venta,18.4772093,-69.8949479
2661,2661, 150mt, 3,"Arroyo Hondo, Santo Domingo De Guzmán","RD$ 6,000,000", 3,Venta,18.5051048,-69.931862
2662,2662, 260mt, 3,"El Millón, Santo Domingo De Guzmán","US$ 215,000", 4,Venta,18.4593396,-69.9597566
2663,2663, 123mt, 2,"Bella Vista, Santo Domingo De Guzmán","RD$ 6,430,000", 2,Venta,18.4522046,-69.9484723
2664,2664, 63mt, 1,"Bella Vista, Santo Domingo De Guzmán","RD$ 3,469,000", 1,Venta,18.4522046,-69.9484723
2665,2665, 212mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 195,000", 3,Venta,18.4651751,-69.9412137
2666,2666, 110mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,000", 2,Alquiler Amueblado,18.48063285,-69.9245812964471
2667,2667, 116mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 165,000", 2,Venta,18.46817535,-69.9199088057318
2668,2668, 308mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 1,700", 3,Alquiler Amueblado,18.48063285,-69.9245812964471
2669,2669, 75mt, 2,"Juan Dolio, Guayacanes","US$ 115,000", 2,Venta,18.4268923,-69.4162105
2670,2670, 124mt, 2,"Los Restauradores, Santo Domingo De Guzmán","RD$ 6,150,000", 3,Venta,18.4560108,-69.964447
2671,2671,Unknown, 2,"Buena Vista, Santo Domingo De Guzmán","RD$ 3,000,000", 3,Venta,18.5223114,-69.9642324
2672,2672, 190mt, 2,"Ensanche Naco, Santo Domingo De Guzmán","RD$ 11,000,000", 2,Venta,18.48063285,-69.9245812964471
2673,2673, 520mt, 3,"Los Cacicazgos, Santo Domingo De Guzmán","US$ 1,450,000", 3,Venta,18.441375,-69.9697149
2674,2674, 109mt, 2,"Boulevard Del Faro, Santo Domingo Este","US$ 160,000", 3,Venta,null,null
2675,2675, 95mt, 2,"Villa Mella, Santo Domingo Norte","RD$ 2,475,000", 3,Venta,18.531096,-69.9064378
2676,2676, 415mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 695,000", 3,Venta,18.4772093,-69.8949479
2677,2677, 165mt, 3,"Evaristo Morales, Santo Domingo De Guzmán","US$ 220,000", 3,Venta,18.4651751,-69.9412137
2678,2678, 60mt, 1,"La Esperilla, Santo Domingo De Guzmán","US$ 97,000", 1,Venta,18.46817535,-69.9199088057318
2679,2679, 137mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 5,700,000", 3,Venta,18.4918726,-69.8559554
2680,2680, 64mt, 1,"Gascue, Santo Domingo De Guzmán","US$ 70,000", 1,Venta,18.4929955,-69.9032885
2681,2681, 64mt, 1,"Gascue, Santo Domingo De Guzmán","US$ 70,000", 1,Venta,18.4929955,-69.9032885
2682,2682, 134mt, 2,"Alma Rosa I, Santo Domingo Este","RD$ 5,100,000", 3,Venta,18.4918726,-69.8559554
2683,2683, 40mt, 1,"Malecon, Santo Domingo De Guzmán","US$ 70,000", 1,Venta,18.4801972,-69.942111
2684,2684, 139mt, 2,"La Esperilla, Santo Domingo De Guzmán","US$ 160,000", 3,Venta,18.46817535,-69.9199088057318
2685,2685, 162mt, 2,"Mirador Norte, Santo Domingo De Guzmán","RD$ 7,500,000", 3,Venta,18.4505505,-69.9579591088741
2686,2686, 62mt, 1,"La Julia, Santo Domingo De Guzmán","US$ 1,200", 1,Alquiler,18.4633288,-69.9238582
2687,2687, 137mt, 2,"Alma Rosa Ii, Santo Domingo Este","RD$ 3,700,000", 3,Venta,18.487125,-69.8502758
2688,2688, 205mt, 3,"Arroyo Hondo, Santo Domingo De Guzmán","US$ 245,000", 3,Venta,18.5051048,-69.931862
2689,2689, 152mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 165,000", 2,Venta,18.48063285,-69.9245812964471
2690,2690, 350mt, 3,"Ensanche Serralles, Santo Domingo De Guzmán","US$ 1,800", 3,Alquiler Línea Blanca,null,null
2691,2691, 259mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 1,700", 3,Alquiler,18.46817535,-69.9199088057318
2692,2692, 260mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 230,000", 3,Venta,18.4772093,-69.8949479
2693,2693, 258mt, 3,"El Macao, Samaná","US$ 350,000", 2,Venta,null,null
2694,2694, 198mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 275,000", 3,Venta,18.48063285,-69.9245812964471
2695,2695, 131mt, 2,"El Vergel, Santo Domingo De Guzmán","US$ 125,000", 2,Venta,18.4732303,-69.9167337
2696,2696, 60mt, 1,"Don Pedro Abajo, Santiago","RD$ 2,200,000", 2,Venta,19.4585692,-70.6700533
2697,2697, 175mt, 3,"Juan Dolio, Guayacanes","US$ 165,000", 3,Venta,18.4268923,-69.4162105
2698,2698, 292mt, 3,"El Millón, Santo Domingo De Guzmán","US$ 230,000", 4,Venta,18.4593396,-69.9597566
2699,2699, 395mt, 3,"La Esperilla, Santo Domingo De Guzmán","US$ 950,000", 3,Venta,18.46817535,-69.9199088057318
2700,2700, 145mt, 2,"Gascue, Santo Domingo De Guzmán","RD$ 8,300,000", 3,Venta,18.4929955,-69.9032885
2701,2701, 346mt, 4,"Ensanche Naco, Santo Domingo De Guzmán","US$ 370,000", 4,Venta,18.48063285,-69.9245812964471
2702,2702, 145mt, 2,"Evaristo Morales, Santo Domingo De Guzmán","US$ 165,000", 3,Venta,18.4651751,-69.9412137
2703,2703, 162mt, 2,"Bella Vista, Santo Domingo De Guzmán","RD$ 7,000,000", 3,Venta,18.4522046,-69.9484723
2704,2704, 180mt, 2,"Gascue, Santo Domingo De Guzmán","US$ 275,000", 2,Venta,18.4929955,-69.9032885
2705,2705, 240mt, 3,"Gascue, Santo Domingo De Guzmán","US$ 450,000", 3,Venta,18.4929955,-69.9032885
2706,2706, 300mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","US$ 270,000", 3,Venta,18.48063285,-69.9245812964471
2707,2707, 220mt, 3,"Altos De Arroyo Hondo Ii, Santo Domingo De Guzmán","RD$ 6,800,000", 3,Venta,18.5042878,-69.9497993
2708,2708, 138mt, 2,"Miramar, Santo Domingo De Guzmán","RD$ 4,500,000", 3,Venta,18.4322007,-69.9606552
2709,2709, 200mt, 2,"Mirador Norte, Santo Domingo De Guzmán","US$ 185,000", 3,Venta,18.4505505,-69.9579591088741
2710,2710, 206mt, 3,"Ensanche Naco, Santo Domingo De Guzmán","RD$ 9,750,000", 3,Venta,18.48063285,-69.9245812964471
2711,2711, 177mt, 3,"Piantini, Santo Domingo De Guzmán","US$ 280,000", 3,Venta,18.4772093,-69.8949479
